name,row,column,x,y
485.png,2,1,323,302
485.png,2,2,383,308
486.png,0,0,274,164
486.png,0,1,338,172
486.png,0,2,400,179
486.png,1,0,266,227
486.png,1,1,330,237
486.png,1,2,392,243
486.png,2,0,256,293
486.png,2,1,323,302
486.png,2,2,383,308
487.png,0,0,274,164
487.png,0,1,338,172
487.png,0,2,400,179
487.png,1,0,266,227
487.png,1,1,330,237
487.png,1,2,392,243
487.png,2,0,256,293
487.png,2,1,323,302
487.png,2,2,383,308
488.png,0,0,274,164
488.png,0,1,338,172
488.png,0,2,400,179
488.png,1,0,266,227
488.png,1,1,330,237
488.png,1,2,392,243
488.png,2,0,256,293
488.png,2,1,323,302
488.png,2,2,383,308
489.png,0,0,274,164
489.png,0,1,338,172
489.png,0,2,400,179
489.png,1,0,266,227
489.png,1,1,330,237
489.png,1,2,392,243
489.png,2,0,256,293
489.png,2,1,323,302
489.png,2,2,382,308
49.png,0,0,282,165
49.png,0,1,316,168
49.png,0,2,411,180
49.png,1,0,275,228
49.png,1,1,368,241
49.png,1,2,401,244
49.png,2,0,266,295
49.png,2,1,299,298
49.png,2,2,394,309
490.png,0,0,274,164
490.png,0,1,338,172
490.png,0,2,400,179
490.png,1,0,266,227
490.png,1,1,330,237
490.png,1,2,392,243
490.png,2,0,256,293
490.png,2,1,323,302
490.png,2,2,382,308
491.png,0,0,274,164
491.png,0,1,338,172
491.png,0,2,400,179
491.png,1,0,266,227
491.png,1,1,330,237
491.png,1,2,392,243
491.png,2,0,256,293
491.png,2,1,323,302
491.png,2,2,382,308
492.png,0,0,274,164
492.png,0,1,337,172
492.png,0,2,400,179
492.png,1,0,266,227
492.png,1,1,329,237
492.png,1,2,392,243
492.png,2,0,256,293
492.png,2,1,323,302
492.png,2,2,383,308
493.png,0,0,274,164
493.png,0,1,337,172
493.png,0,2,400,179
493.png,1,0,266,227
493.png,1,1,329,237
493.png,1,2,392,243
493.png,2,0,256,293
493.png,2,1,323,302
493.png,2,2,383,308
494.png,0,0,274,164
494.png,0,1,337,172
494.png,0,2,400,179
494.png,1,0,266,227
494.png,1,1,329,237
494.png,1,2,392,243
494.png,2,0,256,293
494.png,2,1,323,302
494.png,2,2,383,308
495.png,0,0,274,164
495.png,0,1,337,172
495.png,0,2,400,179
495.png,1,0,266,227
495.png,1,1,329,237
495.png,1,2,392,243
495.png,2,0,256,293
495.png,2,1,323,302
495.png,2,2,383,308
496.png,0,0,274,164
496.png,0,1,337,172
496.png,0,2,400,179
496.png,1,0,266,227
496.png,1,1,329,237
496.png,1,2,392,243
496.png,2,0,256,293
496.png,2,1,323,302
496.png,2,2,383,308
497.png,0,0,274,164
497.png,0,1,337,172
497.png,0,2,400,179
497.png,1,0,266,227
497.png,1,1,329,237
497.png,1,2,392,243
497.png,2,0,256,293
497.png,2,1,323,302
497.png,2,2,383,308
498.png,0,0,274,164
498.png,0,1,337,172
498.png,0,2,400,179
498.png,1,0,266,227
498.png,1,1,329,237
498.png,1,2,392,243
498.png,2,0,256,293
498.png,2,1,323,302
498.png,2,2,383,308
499.png,0,0,273,163
499.png,0,1,337,172
499.png,0,2,400,179
499.png,1,0,266,227
499.png,1,1,329,237
499.png,1,2,392,243
499.png,2,0,256,292
499.png,2,1,323,302
499.png,2,2,383,308
5.png,0,0,283,165
5.png,0,1,314,168
5.png,0,2,410,180
5.png,1,0,276,229
5.png,1,1,373,242
5.png,1,2,402,244
5.png,2,0,266,296
5.png,2,1,296,299
5.png,2,2,394,310
50.png,0,0,282,165
50.png,0,1,316,168
50.png,0,2,411,180
50.png,1,0,275,228
50.png,1,1,368,241
50.png,1,2,401,244
50.png,2,0,266,295
50.png,2,1,299,298
50.png,2,2,394,309
500.png,0,0,273,163
500.png,0,1,337,172
500.png,0,2,400,179
500.png,1,0,266,227
500.png,1,1,329,237
500.png,1,2,392,243
500.png,2,0,256,292
500.png,2,1,323,302
500.png,2,2,383,308
501.png,0,0,273,163
501.png,0,1,337,172
501.png,0,2,400,179
501.png,1,0,266,227
501.png,1,1,329,237
501.png,1,2,392,243
501.png,2,0,256,292
501.png,2,1,323,302
501.png,2,2,383,308
502.png,0,0,273,163
502.png,0,1,337,172
502.png,0,2,400,179
502.png,1,0,266,227
502.png,1,1,329,237
502.png,1,2,392,243
502.png,2,0,256,292
502.png,2,1,323,302
502.png,2,2,383,308
503.png,0,0,273,163
503.png,0,1,338,172
503.png,0,2,401,179
503.png,1,0,266,227
503.png,1,1,328,237
503.png,1,2,392,243
503.png,2,0,256,293
503.png,2,1,323,302
503.png,2,2,383,308
504.png,0,0,273,163
504.png,0,1,338,172
504.png,0,2,401,179
504.png,1,0,266,227
504.png,1,1,328,237
504.png,1,2,392,243
504.png,2,0,256,293
504.png,2,1,323,302
504.png,2,2,383,308
505.png,0,0,273,163
505.png,0,1,338,172
505.png,0,2,401,179
505.png,1,0,266,227
505.png,1,1,328,237
505.png,1,2,392,243
505.png,2,0,256,293
505.png,2,1,323,302
505.png,2,2,383,308
506.png,0,0,273,163
506.png,0,1,338,172
506.png,0,2,401,179
506.png,1,0,266,227
506.png,1,1,328,237
506.png,1,2,392,243
506.png,2,0,256,293
506.png,2,1,323,302
506.png,2,2,383,308
507.png,0,0,273,163
507.png,0,1,338,172
507.png,0,2,401,179
507.png,1,0,266,227
507.png,1,1,328,237
507.png,1,2,392,243
507.png,2,0,256,293
507.png,2,1,323,302
507.png,2,2,383,308
508.png,0,0,273,163
508.png,0,1,338,172
508.png,0,2,401,179
508.png,1,0,266,227
508.png,1,1,328,237
508.png,1,2,392,243
508.png,2,0,256,293
508.png,2,1,323,302
508.png,2,2,383,308
509.png,0,0,273,163
509.png,0,1,338,172
509.png,0,2,401,179
509.png,1,0,266,227
509.png,1,1,328,237
509.png,1,2,392,243
509.png,2,0,256,293
509.png,2,1,323,302
509.png,2,2,383,308
51.png,0,0,282,165
51.png,0,1,316,168
51.png,0,2,411,180
51.png,1,0,275,228
51.png,1,1,368,241
51.png,1,2,401,244
51.png,2,0,266,295
51.png,2,1,299,298
51.png,2,2,394,309
510.png,0,0,273,163
510.png,0,1,339,172
510.png,0,2,400,179
510.png,1,0,266,228
510.png,1,1,328,237
510.png,1,2,392,244
510.png,2,0,256,293
510.png,2,1,324,302
510.png,2,2,382,308
511.png,0,0,273,163
511.png,0,1,339,172
511.png,0,2,400,179
511.png,1,0,266,228
511.png,1,1,328,237
511.png,1,2,392,244
511.png,2,0,256,293
511.png,2,1,324,302
511.png,2,2,382,308
512.png,0,0,273,163
512.png,0,1,339,172
512.png,0,2,400,179
512.png,1,0,266,228
512.png,1,1,328,237
512.png,1,2,392,244
512.png,2,0,256,293
512.png,2,1,324,302
512.png,2,2,382,308
513.png,0,0,273,163
513.png,0,1,339,172
513.png,0,2,400,179
513.png,1,0,266,228
513.png,1,1,328,237
513.png,1,2,392,244
513.png,2,0,256,293
513.png,2,1,324,302
513.png,2,2,382,308
514.png,0,0,273,164
514.png,0,1,339,172
514.png,0,2,400,179
514.png,1,0,265,228
514.png,1,1,327,237
514.png,1,2,392,244
514.png,2,0,256,293
514.png,2,1,324,302
514.png,2,2,382,308
515.png,0,0,273,164
515.png,0,1,339,172
515.png,0,2,400,179
515.png,1,0,265,228
515.png,1,1,327,237
515.png,1,2,392,244
515.png,2,0,256,293
515.png,2,1,324,302
515.png,2,2,382,308
516.png,0,0,273,164
516.png,0,1,339,172
516.png,0,2,400,179
516.png,1,0,265,228
516.png,1,1,327,237
516.png,1,2,392,244
516.png,2,0,256,293
516.png,2,1,324,302
516.png,2,2,382,308
517.png,0,0,273,164
517.png,0,1,339,172
517.png,0,2,400,179
517.png,1,0,265,228
517.png,1,1,327,237
517.png,1,2,392,244
517.png,2,0,256,293
517.png,2,1,324,302
517.png,2,2,382,308
518.png,0,0,273,164
518.png,0,1,339,172
518.png,0,2,400,179
518.png,1,0,265,228
518.png,1,1,327,237
518.png,1,2,391,244
518.png,2,0,256,293
518.png,2,1,324,302
518.png,2,2,382,308
519.png,0,0,273,164
519.png,0,1,339,172
519.png,0,2,400,179
519.png,1,0,265,228
519.png,1,1,327,237
519.png,1,2,391,244
519.png,2,0,256,293
519.png,2,1,324,302
519.png,2,2,382,308
52.png,0,0,282,165
52.png,0,1,317,168
52.png,0,2,411,180
52.png,1,0,275,228
52.png,1,1,368,241
52.png,1,2,401,243
52.png,2,0,265,295
52.png,2,1,299,298
52.png,2,2,394,309
520.png,0,0,273,164
520.png,0,1,339,172
520.png,0,2,400,179
520.png,1,0,265,228
520.png,1,1,327,237
520.png,1,2,391,244
520.png,2,0,256,293
520.png,2,1,324,302
520.png,2,2,382,308
521.png,0,0,274,164
521.png,0,1,339,172
521.png,0,2,400,179
521.png,1,0,265,228
521.png,1,1,327,237
521.png,1,2,391,244
521.png,2,0,256,292
521.png,2,1,324,302
521.png,2,2,383,308
522.png,0,0,274,164
522.png,0,1,339,172
522.png,0,2,400,179
522.png,1,0,265,228
522.png,1,1,327,237
522.png,1,2,391,244
522.png,2,0,256,292
522.png,2,1,324,302
522.png,2,2,383,308
523.png,0,0,274,164
523.png,0,1,339,172
523.png,0,2,400,179
523.png,1,0,265,228
523.png,1,1,327,237
523.png,1,2,391,244
523.png,2,0,256,292
523.png,2,1,324,302
523.png,2,2,383,308
524.png,0,0,274,164
524.png,0,1,339,172
524.png,0,2,400,179
524.png,1,0,265,228
524.png,1,1,327,237
524.png,1,2,391,244
524.png,2,0,256,292
524.png,2,1,324,302
524.png,2,2,383,308
525.png,0,0,274,164
525.png,0,1,339,172
525.png,0,2,400,179
525.png,1,0,265,228
525.png,1,1,327,236
525.png,1,2,391,244
525.png,2,0,256,293
525.png,2,1,325,302
525.png,2,2,383,308
526.png,0,0,274,164
526.png,0,1,339,172
526.png,0,2,400,179
526.png,1,0,265,228
526.png,1,1,327,236
526.png,1,2,391,244
526.png,2,0,256,293
526.png,2,1,325,302
526.png,2,2,383,308
527.png,0,0,274,164
527.png,0,1,339,172
527.png,0,2,400,179
527.png,1,0,265,228
527.png,1,1,327,236
527.png,1,2,391,244
527.png,2,0,256,293
527.png,2,1,325,302
527.png,2,2,383,308
528.png,0,0,274,164
528.png,0,1,339,172
528.png,0,2,400,179
528.png,1,0,265,227
528.png,1,1,327,236
528.png,1,2,391,244
528.png,2,0,256,293
528.png,2,1,325,302
528.png,2,2,383,308
529.png,0,0,274,164
529.png,0,1,339,172
529.png,0,2,400,179
529.png,1,0,265,227
529.png,1,1,327,236
529.png,1,2,391,244
529.png,2,0,256,293
529.png,2,1,325,302
529.png,2,2,383,308
53.png,0,0,282,165
53.png,0,1,317,168
53.png,0,2,411,180
53.png,1,0,275,228
53.png,1,1,368,241
53.png,1,2,401,243
53.png,2,0,265,295
53.png,2,1,299,298
53.png,2,2,394,309
530.png,0,0,274,164
530.png,0,1,339,172
530.png,0,2,400,179
530.png,1,0,265,227
530.png,1,1,327,236
530.png,1,2,391,244
530.png,2,0,256,293
530.png,2,1,325,302
530.png,2,2,383,308
531.png,0,0,274,164
531.png,0,1,339,172
531.png,0,2,400,179
531.png,1,0,265,227
531.png,1,1,327,236
531.png,1,2,391,244
531.png,2,0,256,293
531.png,2,1,325,302
531.png,2,2,383,308
532.png,0,0,273,164
532.png,0,1,339,172
532.png,0,2,400,179
532.png,1,0,265,227
532.png,1,1,326,236
532.png,1,2,391,244
532.png,2,0,256,293
532.png,2,1,325,302
532.png,2,2,382,308
533.png,0,0,273,164
533.png,0,1,339,172
533.png,0,2,400,179
533.png,1,0,265,227
533.png,1,1,326,236
533.png,1,2,391,244
533.png,2,0,256,293
533.png,2,1,325,302
533.png,2,2,382,308
534.png,0,0,273,164
534.png,0,1,339,172
534.png,0,2,400,179
534.png,1,0,265,227
534.png,1,1,326,236
534.png,1,2,391,244
534.png,2,0,256,293
534.png,2,1,325,302
534.png,2,2,382,308
535.png,0,0,273,163
535.png,0,1,340,171
535.png,0,2,399,179
535.png,1,0,264,227
535.png,1,1,326,236
535.png,1,2,391,243
535.png,2,0,256,293
535.png,2,1,325,302
535.png,2,2,382,308
536.png,0,0,273,163
536.png,0,1,340,171
536.png,0,2,399,179
536.png,1,0,264,227
536.png,1,1,326,236
536.png,1,2,391,243
536.png,2,0,256,293
536.png,2,1,325,302
536.png,2,2,382,308
537.png,0,0,273,163
537.png,0,1,340,171
537.png,0,2,399,179
537.png,1,0,264,227
537.png,1,1,326,236
537.png,1,2,391,243
537.png,2,0,256,293
537.png,2,1,325,302
537.png,2,2,382,308
538.png,0,0,273,163
538.png,0,1,340,171
538.png,0,2,399,179
538.png,1,0,264,227
538.png,1,1,326,236
538.png,1,2,391,243
538.png,2,0,256,293
538.png,2,1,325,302
538.png,2,2,382,308
539.png,0,0,273,163
539.png,0,1,340,172
539.png,0,2,399,179
539.png,1,0,264,227
539.png,1,1,325,236
539.png,1,2,390,244
539.png,2,0,256,293
539.png,2,1,325,302
539.png,2,2,381,308
54.png,0,0,282,165
54.png,0,1,317,168
54.png,0,2,411,180
54.png,1,0,275,228
54.png,1,1,368,241
54.png,1,2,401,243
54.png,2,0,265,295
54.png,2,1,299,298
54.png,2,2,394,309
540.png,0,0,273,163
540.png,0,1,340,172
540.png,0,2,399,179
540.png,1,0,264,227
540.png,1,1,325,236
540.png,1,2,390,244
540.png,2,0,256,293
540.png,2,1,325,302
540.png,2,2,381,308
541.png,0,0,273,163
541.png,0,1,340,172
541.png,0,2,399,179
541.png,1,0,264,227
541.png,1,1,325,236
541.png,1,2,390,244
541.png,2,0,256,293
541.png,2,1,325,302
541.png,2,2,381,308
542.png,0,0,273,163
542.png,0,1,340,172
542.png,0,2,400,179
542.png,1,0,264,227
542.png,1,1,325,236
542.png,1,2,390,243
542.png,2,0,256,294
542.png,2,1,324,302
542.png,2,2,381,308
543.png,0,0,273,163
543.png,0,1,340,172
543.png,0,2,400,179
543.png,1,0,264,227
543.png,1,1,325,236
543.png,1,2,390,243
543.png,2,0,256,294
543.png,2,1,324,302
543.png,2,2,381,308
544.png,0,0,273,163
544.png,0,1,340,172
544.png,0,2,400,179
544.png,1,0,264,227
544.png,1,1,325,236
544.png,1,2,390,243
544.png,2,0,256,294
544.png,2,1,324,302
544.png,2,2,381,308
545.png,0,0,273,163
545.png,0,1,340,172
545.png,0,2,400,179
545.png,1,0,264,227
545.png,1,1,325,236
545.png,1,2,390,243
545.png,2,0,256,294
545.png,2,1,324,302
545.png,2,2,381,308
546.png,0,0,272,163
546.png,0,1,340,172
546.png,0,2,399,179
546.png,1,0,264,227
546.png,1,1,324,236
546.png,1,2,390,243
546.png,2,0,256,294
546.png,2,1,325,302
546.png,2,2,381,308
547.png,0,0,272,163
547.png,0,1,340,172
547.png,0,2,399,179
547.png,1,0,264,227
547.png,1,1,324,236
547.png,1,2,390,243
547.png,2,0,256,294
547.png,2,1,325,302
547.png,2,2,381,308
548.png,0,0,272,163
548.png,0,1,340,172
548.png,0,2,399,179
548.png,1,0,264,227
548.png,1,1,324,236
548.png,1,2,390,243
548.png,2,0,256,294
548.png,2,1,325,302
548.png,2,2,381,308
549.png,0,0,272,163
549.png,0,1,340,172
549.png,0,2,399,179
549.png,1,0,264,227
549.png,1,1,324,236
549.png,1,2,390,243
549.png,2,0,256,294
549.png,2,1,325,302
549.png,2,2,381,308
55.png,0,0,282,165
55.png,0,1,317,168
55.png,0,2,411,180
55.png,1,0,275,228
55.png,1,1,368,241
55.png,1,2,401,244
55.png,2,0,265,295
55.png,2,1,300,298
55.png,2,2,394,309
550.png,0,0,272,163
550.png,0,1,324,236
550.png,0,2,341,172
550.png,1,0,264,227
550.png,1,1,312,301
550.png,1,2,399,179
550.png,2,0,256,294
550.png,2,1,325,302
550.png,2,2,390,243
551.png,0,0,272,163
551.png,0,1,324,236
551.png,0,2,341,172
551.png,1,0,264,227
551.png,1,1,312,301
551.png,1,2,399,179
551.png,2,0,256,294
551.png,2,1,325,302
551.png,2,2,390,243
552.png,0,0,272,163
552.png,0,1,324,236
552.png,0,2,341,172
552.png,1,0,264,227
552.png,1,1,312,301
552.png,1,2,399,179
552.png,2,0,256,294
552.png,2,1,325,302
552.png,2,2,390,243
553.png,0,0,272,163
553.png,0,1,341,173
553.png,0,2,400,179
553.png,1,0,264,227
553.png,1,1,324,236
553.png,1,2,390,243
553.png,2,0,256,294
553.png,2,1,325,302
553.png,2,2,382,308
554.png,0,0,272,163
554.png,0,1,341,173
554.png,0,2,400,179
554.png,1,0,264,227
554.png,1,1,324,236
554.png,1,2,390,243
554.png,2,0,256,294
554.png,2,1,325,302
554.png,2,2,382,308
555.png,0,0,272,163
555.png,0,1,341,173
555.png,0,2,400,179
555.png,1,0,264,227
555.png,1,1,324,236
555.png,1,2,390,243
555.png,2,0,256,294
555.png,2,1,325,302
555.png,2,2,382,308
556.png,0,0,272,163
556.png,0,1,341,173
556.png,0,2,400,179
556.png,1,0,264,227
556.png,1,1,324,236
556.png,1,2,390,243
556.png,2,0,256,294
556.png,2,1,325,302
556.png,2,2,382,308
557.png,0,0,272,163
557.png,0,1,341,173
557.png,0,2,400,179
557.png,1,0,264,227
557.png,1,1,324,236
557.png,1,2,390,243
557.png,2,0,256,294
557.png,2,1,326,302
557.png,2,2,382,308
558.png,0,0,272,163
558.png,0,1,341,173
558.png,0,2,400,179
558.png,1,0,264,227
558.png,1,1,324,236
558.png,1,2,390,243
558.png,2,0,256,294
558.png,2,1,326,302
558.png,2,2,382,308
559.png,0,0,272,163
559.png,0,1,341,173
559.png,0,2,400,179
559.png,1,0,264,227
559.png,1,1,324,236
559.png,1,2,390,243
559.png,2,0,256,294
559.png,2,1,326,302
559.png,2,2,382,308
56.png,0,0,282,165
56.png,0,1,317,168
56.png,0,2,411,180
56.png,1,0,275,228
56.png,1,1,368,241
56.png,1,2,401,244
56.png,2,0,265,295
56.png,2,1,300,298
56.png,2,2,394,309
560.png,0,0,273,163
560.png,0,1,341,173
560.png,0,2,400,179
560.png,1,0,263,227
560.png,1,1,323,236
560.png,1,2,390,243
560.png,2,0,256,294
560.png,2,1,325,302
560.png,2,2,382,308
561.png,0,0,273,163
561.png,0,1,341,173
561.png,0,2,400,179
561.png,1,0,263,227
561.png,1,1,323,236
561.png,1,2,390,243
561.png,2,0,256,294
561.png,2,1,325,302
561.png,2,2,382,308
562.png,0,0,273,163
562.png,0,1,341,173
562.png,0,2,400,179
562.png,1,0,263,227
562.png,1,1,323,236
562.png,1,2,390,243
562.png,2,0,256,294
562.png,2,1,325,302
562.png,2,2,382,308
563.png,0,0,273,163
563.png,0,1,341,173
563.png,0,2,400,179
563.png,1,0,263,227
563.png,1,1,323,236
563.png,1,2,390,243
563.png,2,0,256,294
563.png,2,1,325,302
563.png,2,2,382,308
564.png,0,0,273,163
564.png,0,1,342,172
564.png,0,2,399,179
564.png,1,0,264,227
564.png,1,1,323,236
564.png,1,2,390,243
564.png,2,0,255,294
564.png,2,1,326,302
564.png,2,2,382,308
565.png,0,0,273,163
565.png,0,1,342,172
565.png,0,2,399,179
565.png,1,0,264,227
565.png,1,1,323,236
565.png,1,2,390,243
565.png,2,0,255,294
565.png,2,1,326,302
565.png,2,2,382,308
566.png,0,0,273,163
566.png,0,1,342,172
566.png,0,2,399,179
566.png,1,0,264,227
566.png,1,1,323,236
566.png,1,2,390,243
566.png,2,0,255,294
566.png,2,1,326,302
566.png,2,2,382,308
567.png,0,0,273,163
567.png,0,1,342,172
567.png,0,2,399,179
567.png,1,0,264,227
567.png,1,1,322,236
567.png,1,2,390,244
567.png,2,0,255,294
567.png,2,1,326,303
567.png,2,2,381,308
568.png,0,0,273,163
568.png,0,1,342,172
568.png,0,2,399,179
568.png,1,0,264,227
568.png,1,1,322,236
568.png,1,2,390,244
568.png,2,0,255,294
568.png,2,1,326,303
568.png,2,2,381,308
569.png,0,0,273,163
569.png,0,1,342,172
569.png,0,2,399,179
569.png,1,0,264,227
569.png,1,1,322,236
569.png,1,2,390,244
569.png,2,0,255,294
569.png,2,1,326,303
569.png,2,2,381,308
57.png,0,0,282,165
57.png,0,1,317,168
57.png,0,2,411,180
57.png,1,0,275,228
57.png,1,1,368,241
57.png,1,2,401,244
57.png,2,0,265,295
57.png,2,1,300,298
57.png,2,2,394,309
570.png,0,0,273,163
570.png,0,1,342,172
570.png,0,2,399,179
570.png,1,0,264,227
570.png,1,1,322,236
570.png,1,2,390,244
570.png,2,0,255,294
570.png,2,1,326,303
570.png,2,2,381,308
571.png,0,0,272,163
571.png,0,1,342,171
571.png,0,2,399,179
571.png,1,0,264,227
571.png,1,1,322,236
571.png,1,2,394,243
571.png,2,0,255,293
571.png,2,1,326,303
571.png,2,2,390,244
572.png,0,0,272,163
572.png,0,1,342,171
572.png,0,2,399,179
572.png,1,0,264,227
572.png,1,1,322,236
572.png,1,2,394,243
572.png,2,0,255,293
572.png,2,1,326,303
572.png,2,2,390,244
573.png,0,0,272,163
573.png,0,1,342,171
573.png,0,2,399,179
573.png,1,0,264,227
573.png,1,1,322,236
573.png,1,2,394,243
573.png,2,0,255,293
573.png,2,1,326,303
573.png,2,2,390,244
574.png,0,0,272,163
574.png,0,1,343,171
574.png,0,2,399,179
574.png,1,0,264,227
574.png,1,1,322,236
574.png,1,2,395,243
574.png,2,0,255,293
574.png,2,1,326,303
574.png,2,2,390,244
575.png,0,0,272,163
575.png,0,1,343,171
575.png,0,2,399,179
575.png,1,0,264,227
575.png,1,1,322,236
575.png,1,2,395,243
575.png,2,0,255,293
575.png,2,1,326,303
575.png,2,2,390,244
576.png,0,0,272,163
576.png,0,1,343,171
576.png,0,2,399,179
576.png,1,0,264,227
576.png,1,1,322,236
576.png,1,2,395,243
576.png,2,0,255,293
576.png,2,1,326,303
576.png,2,2,390,244
577.png,0,0,272,163
577.png,0,1,343,171
577.png,0,2,399,179
577.png,1,0,264,227
577.png,1,1,322,236
577.png,1,2,395,243
577.png,2,0,255,293
577.png,2,1,326,303
577.png,2,2,390,244
578.png,0,0,272,163
578.png,0,1,343,171
578.png,0,2,399,179
578.png,1,0,263,227
578.png,1,1,321,236
578.png,1,2,394,243
578.png,2,0,255,293
578.png,2,1,327,303
578.png,2,2,390,244
579.png,0,0,272,163
579.png,0,1,343,171
579.png,0,2,399,179
579.png,1,0,263,227
579.png,1,1,321,236
579.png,1,2,394,243
579.png,2,0,255,293
579.png,2,1,327,303
579.png,2,2,390,244
58.png,0,0,282,165
58.png,0,1,317,168
58.png,0,2,411,180
58.png,1,0,275,228
58.png,1,1,368,241
58.png,1,2,401,244
58.png,2,0,265,295
58.png,2,1,300,298
58.png,2,2,394,309
580.png,0,0,272,163
580.png,0,1,343,171
580.png,0,2,399,179
580.png,1,0,263,227
580.png,1,1,321,236
580.png,1,2,394,243
580.png,2,0,255,293
580.png,2,1,327,303
580.png,2,2,390,244
581.png,0,0,272,163
581.png,0,1,343,171
581.png,0,2,399,179
581.png,1,0,263,227
581.png,1,1,321,236
581.png,1,2,394,243
581.png,2,0,255,293
581.png,2,1,327,303
581.png,2,2,390,244
582.png,0,0,272,163
582.png,0,1,343,171
582.png,0,2,399,178
582.png,1,0,264,227
582.png,1,1,320,236
582.png,1,2,390,244
582.png,2,0,254,294
582.png,2,1,327,303
582.png,2,2,382,308
583.png,0,0,272,163
583.png,0,1,343,171
583.png,0,2,399,178
583.png,1,0,264,227
583.png,1,1,320,236
583.png,1,2,390,244
583.png,2,0,254,294
583.png,2,1,327,303
583.png,2,2,382,308
584.png,0,0,272,163
584.png,0,1,343,171
584.png,0,2,399,178
584.png,1,0,264,227
584.png,1,1,320,236
584.png,1,2,390,244
584.png,2,0,254,294
584.png,2,1,327,303
584.png,2,2,382,308
585.png,0,0,272,163
585.png,0,1,343,171
585.png,0,2,399,178
585.png,1,0,264,227
585.png,1,1,320,236
585.png,1,2,390,244
585.png,2,0,254,294
585.png,2,1,327,303
585.png,2,2,382,308
586.png,0,0,272,163
586.png,0,1,343,171
586.png,0,2,399,178
586.png,1,0,263,227
586.png,1,1,320,236
586.png,1,2,389,244
586.png,2,0,254,294
586.png,2,1,327,303
586.png,2,2,381,308
587.png,0,0,272,163
587.png,0,1,343,171
587.png,0,2,399,178
587.png,1,0,263,227
587.png,1,1,320,236
587.png,1,2,389,244
587.png,2,0,254,294
587.png,2,1,327,303
587.png,2,2,381,308
588.png,0,0,272,163
588.png,0,1,343,171
588.png,0,2,399,178
588.png,1,0,263,227
588.png,1,1,320,236
588.png,1,2,389,244
588.png,2,0,254,294
588.png,2,1,327,303
588.png,2,2,381,308
589.png,0,0,271,163
589.png,0,1,343,172
589.png,0,2,399,178
589.png,1,0,263,227
589.png,1,1,320,236
589.png,1,2,389,243
589.png,2,0,254,294
589.png,2,1,327,302
589.png,2,2,380,308
59.png,0,0,282,165
59.png,0,1,317,168
59.png,0,2,410,180
59.png,1,0,275,228
59.png,1,1,367,241
59.png,1,2,401,244
59.png,2,0,265,295
59.png,2,1,300,298
59.png,2,2,394,309
590.png,0,0,271,163
590.png,0,1,343,172
590.png,0,2,399,178
590.png,1,0,263,227
590.png,1,1,320,236
590.png,1,2,389,243
590.png,2,0,254,294
590.png,2,1,327,302
590.png,2,2,380,308
591.png,0,0,271,163
591.png,0,1,343,172
591.png,0,2,399,178
591.png,1,0,263,227
591.png,1,1,320,236
591.png,1,2,389,243
591.png,2,0,254,294
591.png,2,1,327,302
591.png,2,2,380,308
592.png,0,0,271,163
592.png,0,1,343,172
592.png,0,2,399,178
592.png,1,0,263,227
592.png,1,1,320,236
592.png,1,2,389,243
592.png,2,0,254,294
592.png,2,1,327,302
592.png,2,2,380,308
593.png,0,0,271,163
593.png,0,1,343,172
593.png,0,2,398,179
593.png,1,0,263,227
593.png,1,1,320,236
593.png,1,2,389,243
593.png,2,0,254,294
593.png,2,1,327,303
593.png,2,2,380,308
594.png,0,0,271,163
594.png,0,1,343,172
594.png,0,2,398,179
594.png,1,0,263,227
594.png,1,1,320,236
594.png,1,2,389,243
594.png,2,0,254,294
594.png,2,1,327,303
594.png,2,2,380,308
595.png,0,0,271,163
595.png,0,1,343,172
595.png,0,2,398,179
595.png,1,0,263,227
595.png,1,1,320,236
595.png,1,2,389,243
595.png,2,0,254,294
595.png,2,1,327,303
595.png,2,2,380,308
596.png,0,0,272,163
596.png,0,1,343,172
596.png,0,2,398,179
596.png,1,0,263,227
596.png,1,1,319,236
596.png,1,2,390,243
596.png,2,0,254,294
596.png,2,1,328,303
596.png,2,2,380,308
597.png,0,0,272,163
597.png,0,1,343,172
597.png,0,2,398,179
597.png,1,0,263,227
597.png,1,1,319,236
597.png,1,2,390,243
597.png,2,0,254,294
597.png,2,1,328,303
597.png,2,2,380,308
598.png,0,0,272,163
598.png,0,1,343,172
598.png,0,2,398,179
598.png,1,0,263,227
598.png,1,1,319,236
598.png,1,2,390,243
598.png,2,0,254,294
598.png,2,1,328,303
598.png,2,2,380,308
599.png,0,0,272,163
599.png,0,1,343,172
599.png,0,2,398,179
599.png,1,0,263,227
599.png,1,1,319,236
599.png,1,2,390,243
599.png,2,0,254,294
599.png,2,1,328,303
599.png,2,2,380,308
6.png,0,0,283,165
6.png,0,1,314,168
6.png,0,2,410,180
6.png,1,0,276,229
6.png,1,1,373,242
6.png,1,2,402,244
6.png,2,0,266,296
6.png,2,1,296,299
6.png,2,2,394,310
60.png,0,0,282,165
60.png,0,1,317,168
60.png,0,2,410,180
60.png,1,0,275,228
60.png,1,1,367,241
60.png,1,2,401,244
60.png,2,0,265,295
60.png,2,1,300,298
60.png,2,2,394,309
600.png,0,0,271,163
600.png,0,1,344,172
600.png,0,2,398,179
600.png,1,0,263,227
600.png,1,1,319,236
600.png,1,2,390,244
600.png,2,0,254,294
600.png,2,1,327,303
600.png,2,2,381,308
601.png,0,0,271,163
601.png,0,1,344,172
